student_id,avg_percentage,best_score,worst_score,first_score,latest_score,tests_attempted,performance_band,improvement,name,ability_level,attendance_category,risk_level,intervention_required
RN1728,76.53,100.0,53.85,79.25,84.21,48,High Performer,4.97,Vidya Tiwari,Good,Good,Low Risk,No
RN0393,76.56,97.78,48.72,88.68,84.21,49,High Performer,-4.47,Ananya Mehta,Good,Excellent,Low Risk,No
RN0366,76.58,98.25,53.85,75.47,65.79,49,High Performer,-9.68,Vineet Prasad,Good,Good,Low Risk,No
RN0521,76.62,100.0,55.93,79.25,81.58,50,High Performer,2.33,Abha Chawla,Good,Excellent,Low Risk,No
RN1365,76.63,96.08,41.03,66.04,76.32,48,High Performer,10.28,Heena Choudhury,Good,Good,Low Risk,No
RN1450,76.64,96.36,53.97,67.92,81.58,47,High Performer,13.65,Saanvi Pillai,Good,Excellent,Low Risk,No
RN0189,76.67,100.0,40.48,96.23,92.11,49,High Performer,-4.12,Deepak Patel,Good,Good,Low Risk,No
RN0274,76.69,100.0,53.19,66.04,86.84,47,High Performer,20.8,Rajesh Rai,Good,Excellent,Low Risk,No
RN1420,76.75,100.0,40.43,54.72,78.95,49,High Performer,24.23,Charu Rai,Good,Excellent,Low Risk,No
RN1084,76.77,96.08,38.1,73.58,84.21,50,High Performer,10.63,Ipshita Malhotra,Good,Excellent,Low Risk,No
RN1342,76.77,97.67,45.24,71.7,73.68,49,High Performer,1.99,Nisha Pai,Good,Excellent,Low Risk,No
RN0139,76.8,100.0,49.02,77.36,89.47,49,High Performer,12.12,Hemant Mehra,Good,Excellent,Low Risk,No
RN1113,76.83,100.0,42.86,76.6,92.11,47,High Performer,15.51,Ananya Gill,Good,Excellent,Low Risk,No
RN0788,76.85,100.0,39.22,88.68,73.68,48,High Performer,-15.0,Zara Anand,Good,Excellent,Low Risk,No
RN1554,76.85,100.0,45.45,100.0,89.47,48,High Performer,-10.53,Heena Banerjee,Excellent,Average,Low Risk,No
RN1711,76.85,100.0,48.89,83.02,78.95,48,High Performer,-4.07,Nisha Mishra,Good,Excellent,Low Risk,No
RN1776,76.85,95.45,42.86,90.57,92.11,49,High Performer,1.54,Satish Patel,Good,Excellent,Low Risk,No
RN1334,76.89,100.0,48.94,73.58,73.68,48,High Performer,0.1,Deepak Sodhi,Good,Excellent,Low Risk,No
RN1229,76.93,97.78,43.75,88.68,89.47,47,High Performer,0.79,Tanya Nair,Good,Excellent,Low Risk,No
RN0041,76.96,98.11,50.0,77.36,84.21,47,High Performer,6.85,Divya Shetty,Good,Excellent,Low Risk,No
RN1104,76.98,95.56,47.62,88.68,71.05,48,High Performer,-17.63,Rajesh Mehra,Good,Excellent,Low Risk,No
RN1467,76.98,95.56,56.52,88.68,76.32,50,High Performer,-12.36,Ojaswini Shetty,Good,Good,Low Risk,No
RN1787,77.01,100.0,36.51,83.02,60.53,50,High Performer,-22.49,Alka Nayak,Good,Excellent,Low Risk,No
RN0727,77.02,97.44,52.94,92.45,86.84,46,High Performer,-5.61,Ipshita Mukherjee,Good,Excellent,Low Risk,No
RN0827,77.14,100.0,42.55,86.79,86.84,46,High Performer,0.05,Vivaan Gupta,Good,Excellent,Low Risk,No
RN0289,77.17,97.67,33.33,96.23,86.84,48,High Performer,-9.38,Jaideep Rai,Good,Excellent,Low Risk,No
RN1242,77.26,100.0,32.5,69.81,78.95,50,High Performer,9.14,Aadhya Pandey,Good,Excellent,Low Risk,No
RN1109,77.37,97.87,45.45,96.23,92.11,48,High Performer,-4.12,Mansi Prabhu,Good,Excellent,Low Risk,No
RN0060,77.4,98.08,38.89,79.25,92.11,47,High Performer,12.86,Aadhya Kapoor,Good,Excellent,Low Risk,No
RN1951,77.41,93.33,55.56,88.68,73.68,49,High Performer,-15.0,Suman Murthy,Good,Excellent,Low Risk,No
RN0967,77.44,97.44,42.37,86.79,71.05,49,High Performer,-15.74,Ankit Pradhan,Good,Excellent,Low Risk,No
RN1566,77.44,100.0,46.15,92.45,92.11,46,High Performer,-0.35,Hina Mallya,Good,Excellent,Low Risk,No
RN0389,77.47,95.83,41.18,81.13,78.95,50,High Performer,-2.18,Vivek Kumar,Good,Excellent,Low Risk,No
RN1054,77.51,97.67,46.81,92.45,68.42,50,High Performer,-24.03,Varun Murthy,Good,Excellent,Low Risk,No
RN1343,77.55,96.36,50.0,73.58,68.42,50,High Performer,-5.16,Manav Patel,Good,Excellent,Low Risk,No
RN1721,77.56,100.0,38.46,81.13,89.47,50,High Performer,8.34,Kajal Das,Good,Excellent,Low Risk,No
RN1386,77.57,100.0,54.55,73.58,81.58,50,High Performer,7.99,Zara Kamath,Good,Good,Low Risk,No
RN1697,77.57,96.3,48.84,90.57,92.11,50,High Performer,1.54,Yashaswini Nayak,Good,Excellent,Low Risk,No
RN0215,77.58,95.74,42.11,92.45,81.58,48,High Performer,-10.87,Sanjay Gupta,Good,Excellent,Low Risk,No
RN0468,77.58,100.0,45.24,83.02,94.74,46,High Performer,11.72,Vikram Roy,Good,Excellent,Low Risk,No
RN0976,77.59,100.0,59.26,77.36,94.74,46,High Performer,17.38,Vandana Singh,Good,Excellent,Low Risk,No
RN0436,77.6,100.0,48.72,81.13,78.95,45,High Performer,-2.18,Inder Mallya,Good,Excellent,Low Risk,No
RN0951,77.64,100.0,38.46,84.91,73.68,48,High Performer,-11.22,Monika Mallya,Good,Excellent,Low Risk,No
RN1472,77.64,100.0,47.73,96.23,76.32,49,High Performer,-19.91,Khushi Reddy,Good,Good,Low Risk,No
RN1019,77.66,100.0,42.5,86.79,84.21,49,High Performer,-2.58,Mansi Khanna,Good,Excellent,Low Risk,No
RN1794,77.67,93.33,50.0,86.79,89.47,49,High Performer,2.68,Aadhya Menon,Good,Excellent,Low Risk,No
RN0013,77.74,97.67,56.41,67.92,94.74,50,High Performer,26.81,Dilip Pillai,Good,Excellent,Low Risk,No
RN0365,77.74,94.74,53.97,88.68,73.68,49,High Performer,-15.0,Nidhi Choudhury,Good,Excellent,Low Risk,No
RN0579,77.76,98.31,36.36,98.11,68.42,49,High Performer,-29.69,Nikhil Gowda,Good,Excellent,Low Risk,No
RN1036,77.78,96.72,53.06,64.15,89.47,50,High Performer,25.32,Alka Gupta,Good,Good,Low Risk,No
RN1313,77.8,95.35,40.91,86.79,71.05,49,High Performer,-15.74,Piyush Sharma,Good,Excellent,Low Risk,No
RN1861,77.8,95.56,54.55,60.38,78.95,49,High Performer,18.57,Pallavi Rai,Good,Excellent,Low Risk,No
RN1949,77.8,96.36,55.0,86.79,84.21,48,High Performer,-2.58,Poonam Shenoy,Good,Excellent,Low Risk,No
RN1903,77.85,100.0,51.06,92.45,100.0,49,High Performer,7.55,Meera Gowda,Good,Excellent,Low Risk,No
RN1850,77.91,100.0,29.41,77.36,84.21,46,High Performer,6.85,Dilip Bhat,Good,Excellent,Low Risk,No
RN0835,77.92,100.0,55.0,96.23,92.11,48,High Performer,-4.12,Amita Grover,Good,Excellent,Low Risk,No
RN1153,77.92,100.0,42.11,75.47,84.21,47,High Performer,8.74,Tanya Patel,Good,Excellent,Low Risk,No
RN1789,77.92,98.18,48.72,71.7,76.32,48,High Performer,4.62,Kartik Bhat,Good,Excellent,Low Risk,No
RN1503,77.94,100.0,44.44,100.0,73.68,48,High Performer,-26.32,Dinesh Jain,Good,Excellent,Low Risk,No
RN1528,77.94,100.0,51.06,86.79,81.58,48,High Performer,-5.21,Aditya Mehta,Good,Excellent,Low Risk,No
RN0169,77.96,100.0,44.44,83.02,94.74,47,High Performer,11.72,Rahul Kamath,Good,Excellent,Low Risk,No
RN0998,77.97,96.61,44.74,86.79,89.47,49,High Performer,2.68,Deepa Dutta,Good,Excellent,Low Risk,No
RN1066,77.97,98.04,56.41,83.02,81.58,46,High Performer,-1.44,Rashmi Kulkarni,Good,Excellent,Low Risk,No
RN0023,77.98,96.36,50.91,94.34,71.05,48,High Performer,-23.29,Drishti Ray,Good,Excellent,Low Risk,No
RN0443,78.01,100.0,55.56,86.79,86.84,46,High Performer,0.05,Nandini Pai,Good,Excellent,Low Risk,No
RN0549,78.11,98.11,50.79,98.11,81.58,48,High Performer,-16.53,Pari Rai,Good,Excellent,Low Risk,No
RN1189,78.12,96.49,58.82,83.02,86.84,47,High Performer,3.82,Sunil Pai,Good,Excellent,Low Risk,No
RN1281,78.13,100.0,40.74,94.34,89.47,50,High Performer,-4.87,Utkarsh Sodhi,Good,Excellent,Low Risk,No
RN1231,78.14,96.72,57.5,88.68,86.84,49,High Performer,-1.84,Mayank Kamath,Good,Excellent,Low Risk,No
RN1455,78.15,97.62,55.56,88.68,84.21,50,High Performer,-4.47,Sunil Mishra,Good,Excellent,Low Risk,No
RN0602,78.17,100.0,48.94,92.45,60.53,47,High Performer,-31.93,Kiran Prasad,Good,Excellent,Low Risk,No
RN1020,78.18,97.44,55.56,70.21,71.05,47,High Performer,0.84,Lokesh Gowda,Good,Excellent,Low Risk,No
RN0219,78.19,100.0,55.56,79.25,84.91,49,High Performer,5.66,Karan Dhillon,Good,Excellent,Low Risk,No
RN1378,78.19,98.18,38.3,92.45,89.47,48,High Performer,-2.98,Kunwar Dhillon,Good,Excellent,Low Risk,No
RN1149,78.2,100.0,46.81,79.25,84.21,48,High Performer,4.97,Brijesh Deshmukh,Good,Excellent,Low Risk,No
RN1624,78.22,98.31,39.47,87.23,65.79,49,High Performer,-21.44,Dinesh Banerjee,Good,Excellent,Low Risk,No
RN1000,78.29,97.67,51.85,92.45,92.11,48,High Performer,-0.35,Vaishnavi Pandey,Good,Excellent,Low Risk,No
RN1677,78.29,100.0,44.19,66.04,65.79,49,High Performer,-0.25,Harini Mehra,Good,Excellent,Low Risk,No
RN0574,78.33,97.44,60.78,86.79,76.32,46,High Performer,-10.48,Aanchal Alva,Good,Excellent,Low Risk,No
RN1212,78.36,100.0,46.15,96.23,89.47,49,High Performer,-6.75,Deepak Kumar,Good,Excellent,Low Risk,No
RN0668,78.38,100.0,53.19,90.57,89.47,48,High Performer,-1.09,Lata Nair,Good,Good,Low Risk,No
RN0348,78.39,100.0,57.14,75.47,77.36,45,High Performer,1.89,Lakshmi Acharya,Good,Excellent,Low Risk,No
RN1250,78.39,96.43,48.98,88.68,89.47,50,High Performer,0.79,Pallavi Gupta,Good,Excellent,Low Risk,No
RN1652,78.45,100.0,37.29,100.0,73.68,47,High Performer,-26.32,Divya Verma,Good,Excellent,Low Risk,No
RN0926,78.47,100.0,43.4,100.0,68.42,47,High Performer,-31.58,Monika Singh,Good,Excellent,Low Risk,No
RN0510,78.5,98.04,46.3,67.92,86.84,50,High Performer,18.92,Deepika Dhillon,Good,Excellent,Low Risk,No
RN1669,78.51,100.0,48.94,92.45,76.32,47,High Performer,-16.14,Suhas Gowda,Good,Excellent,Low Risk,No
RN1729,78.52,96.23,47.73,96.23,78.95,46,High Performer,-17.28,Yamini Kumar,Good,Excellent,Low Risk,No
RN1290,78.53,95.56,54.55,92.45,84.21,49,High Performer,-8.24,Hemant Iyer,Good,Excellent,Low Risk,No
RN1067,78.59,100.0,38.46,73.58,78.95,48,High Performer,5.36,Saanvi Nair,Good,Excellent,Low Risk,No
RN0713,78.62,97.78,42.55,83.02,84.21,50,High Performer,1.19,Divya Pradhan,Good,Excellent,Low Risk,No
RN0658,78.64,97.78,42.11,66.04,89.47,46,High Performer,23.44,Bhumika Chawla,Excellent,Average,Low Risk,No
RN1074,78.64,100.0,45.24,71.7,86.84,48,High Performer,15.14,Ayush Rao,Good,Excellent,Low Risk,No
RN1267,78.68,100.0,47.06,100.0,81.58,49,High Performer,-18.42,Satish Bose,Good,Excellent,Low Risk,No
RN0771,78.69,100.0,48.94,100.0,78.95,48,High Performer,-21.05,Bharat Rai,Good,Excellent,Low Risk,No
RN1175,78.69,100.0,29.63,86.79,76.32,49,High Performer,-10.48,Gaurav Bose,Good,Excellent,Low Risk,No
RN0347,78.72,100.0,52.94,81.13,84.21,49,High Performer,3.08,Anita Prabhu,Good,Excellent,Low Risk,No
RN0425,78.78,100.0,47.83,92.45,76.32,49,High Performer,-16.14,Ipshita Hedge,Good,Excellent,Low Risk,No
RN1569,78.78,100.0,51.92,94.34,89.47,48,High Performer,-4.87,Tanya Ray,Excellent,Average,Low Risk,No
RN1314,78.84,100.0,46.43,79.25,81.58,49,High Performer,2.33,Tushar Khanna,Good,Excellent,Low Risk,No
RN0781,78.85,98.36,48.15,96.23,56.6,48,High Performer,-39.62,Jatin Kumar,Good,Excellent,Low Risk,No
RN1129,78.88,100.0,47.73,83.02,78.95,47,High Performer,-4.07,Mohit Choudhury,Good,Excellent,Low Risk,No
RN1533,78.89,100.0,41.03,84.91,84.21,47,High Performer,-0.7,Divya Mehta,Good,Excellent,Low Risk,No
RN0181,78.94,98.15,48.72,90.57,81.58,48,High Performer,-8.99,Deepa Pradhan,Good,Excellent,Low Risk,No
RN0695,78.95,98.21,48.94,88.68,71.05,50,High Performer,-17.63,Yamini Khanna,Good,Excellent,Low Risk,No
RN0314,78.97,100.0,48.08,71.7,81.58,49,High Performer,9.88,Neha Dhillon,Good,Excellent,Low Risk,No
RN0360,78.97,97.44,46.15,94.34,97.37,49,High Performer,3.03,Suhas Dutta,Good,Excellent,Low Risk,No
RN1184,78.97,100.0,48.94,100.0,86.84,48,High Performer,-13.16,Arunima Shetty,Good,Excellent,Low Risk,No
RN1922,78.97,100.0,47.92,83.02,84.21,46,High Performer,1.19,Malini Menon,Good,Excellent,Low Risk,No
RN0556,79.0,96.08,56.25,94.34,89.47,50,High Performer,-4.87,Sumit Dutta,Good,Excellent,Low Risk,No
RN1361,79.0,95.56,46.15,79.25,86.84,48,High Performer,7.6,Neha Verma,Good,Excellent,Low Risk,No
RN0971,79.03,100.0,47.06,88.68,86.84,47,High Performer,-1.84,Yashaswini Grover,Good,Excellent,Low Risk,No
RN1218,79.03,100.0,40.74,75.47,81.58,47,High Performer,6.11,Ayush Prabhu,Good,Excellent,Low Risk,No
RN0814,79.07,100.0,57.45,96.23,86.84,48,High Performer,-9.38,Esha Khanna,Good,Excellent,Low Risk,No
RN0612,79.08,100.0,54.35,94.34,84.21,47,High Performer,-10.13,Gagan Hegde,Good,Excellent,Low Risk,No
RN0995,79.16,100.0,51.28,88.68,86.84,50,High Performer,-1.84,Mehak Pradhan,Good,Excellent,Low Risk,No
RN1756,79.22,95.45,56.86,92.45,89.47,48,High Performer,-2.98,Isha Menon,Good,Excellent,Low Risk,No
RN1424,79.24,100.0,53.85,83.02,60.53,45,High Performer,-22.49,Tanya Pradhan,Good,Excellent,Low Risk,No
RN0377,79.32,100.0,55.77,86.79,86.84,48,High Performer,0.05,Heena Mishra,Good,Excellent,Low Risk,No
RN0638,79.32,100.0,51.28,69.81,73.68,48,High Performer,3.87,Nikhil Pandey,Good,Excellent,Low Risk,No
RN1527,79.32,100.0,53.49,69.81,76.32,48,High Performer,6.5,Abha Rao,Good,Excellent,Low Risk,No
RN1502,79.34,100.0,47.62,80.85,66.04,45,High Performer,-14.81,Kajal Anand,Good,Excellent,Low Risk,No
RN1762,79.34,96.36,50.0,88.68,81.58,47,High Performer,-7.1,Vikram Jain,Good,Excellent,Low Risk,No
RN0354,79.35,100.0,47.62,96.23,94.74,47,High Performer,-1.49,Ramya_M Nair,Good,Excellent,Low Risk,No
RN1757,79.35,100.0,48.94,77.36,78.95,49,High Performer,1.59,Vandana Prasad,Good,Excellent,Low Risk,No
RN1434,79.47,98.36,55.32,77.36,86.84,47,High Performer,9.48,Arunima Gupta,Good,Excellent,Low Risk,No
RN1842,79.49,100.0,40.38,88.68,81.58,48,High Performer,-7.1,Tejaswini Grover,Good,Excellent,Low Risk,No
RN0374,79.52,98.18,38.46,88.68,84.21,44,High Performer,-4.47,Garima Gupta,Good,Excellent,Low Risk,No
RN0246,79.54,100.0,57.45,92.45,89.47,47,High Performer,-2.98,Deepika Shenoy,Good,Excellent,Low Risk,No
RN0373,79.55,100.0,44.68,100.0,86.84,49,High Performer,-13.16,Manav Sodhi,Excellent,Average,Low Risk,No
RN0184,79.56,100.0,46.81,92.45,78.95,49,High Performer,-13.51,Vidya Mishra,Good,Excellent,Low Risk,No
RN0061,79.57,95.56,53.19,83.02,89.47,48,High Performer,6.45,Barkha Pai,Good,Excellent,Low Risk,No
RN1777,79.66,100.0,51.28,92.45,86.84,50,High Performer,-5.61,Aditi Verma,Good,Excellent,Low Risk,No
RN0836,79.67,100.0,54.9,83.02,73.68,50,High Performer,-9.33,Payal Jain,Good,Excellent,Low Risk,No
RN1733,79.69,97.73,54.55,84.91,68.42,49,High Performer,-16.48,Nikhil Sharma,Good,Excellent,Low Risk,No
RN1660,79.73,97.92,46.3,86.79,84.21,45,High Performer,-2.58,Chirag Das,Good,Excellent,Low Risk,No
RN1439,79.74,97.37,43.59,92.45,97.37,50,High Performer,4.92,Nisha Dutta,Excellent,Average,Low Risk,No
RN0735,79.8,95.12,56.86,73.58,83.02,46,High Performer,9.43,Kajal Mishra,Good,Excellent,Low Risk,No
RN1396,79.8,100.0,53.19,79.25,65.79,46,High Performer,-13.46,Indu Mehta,Good,Excellent,Low Risk,No
RN0318,79.85,96.36,59.57,69.81,86.84,49,High Performer,17.03,Juhi Dutta,Good,Excellent,Low Risk,No
RN1942,79.89,97.44,53.85,94.34,84.21,46,High Performer,-10.13,UrVashi Bose,Good,Excellent,Low Risk,No
RN1457,79.93,100.0,54.24,88.68,97.37,48,High Performer,8.69,Sumit Malhotra,Good,Excellent,Low Risk,No
RN1031,80.01,98.04,44.68,86.79,89.47,49,High Performer,2.68,Sanjay Pillai,Good,Excellent,Low Risk,No
RN1345,80.01,95.35,52.54,88.68,92.11,50,High Performer,3.43,Vidya Patel,Excellent,Average,Low Risk,No
RN0908,80.06,100.0,47.06,92.45,81.58,48,High Performer,-10.87,Kiran Reddy,Good,Excellent,Low Risk,No
RN0870,80.09,100.0,54.24,86.79,97.37,48,High Performer,10.58,Bharat Mehra,Good,Excellent,Low Risk,No
RN1072,80.14,100.0,53.85,100.0,78.95,48,High Performer,-21.05,Harini Sinha,Good,Excellent,Low Risk,No
RN1932,80.23,98.11,44.64,86.79,84.21,46,High Performer,-2.58,Ramya_M Banerjee,Good,Excellent,Low Risk,No
RN1899,80.28,100.0,42.5,84.91,84.21,47,High Performer,-0.7,Meera Sharma,Good,Excellent,Low Risk,No
RN1004,80.3,97.56,51.28,73.58,63.16,47,High Performer,-10.43,Suhas Nair,Good,Excellent,Low Risk,No
RN0628,80.31,100.0,55.56,73.58,66.04,44,High Performer,-7.55,Priya Mehta,Good,Excellent,Low Risk,No
RN0911,80.35,100.0,54.55,60.38,68.42,49,High Performer,8.04,Payal Mishra,Good,Excellent,Low Risk,No
RN1623,80.4,95.65,58.82,86.79,86.84,47,High Performer,0.05,Prisha Shenoy,Good,Excellent,Low Risk,No
RN0603,80.49,97.78,46.81,73.58,92.11,50,High Performer,18.52,Karan Pillai,Excellent,Average,Low Risk,No
RN1563,80.5,100.0,50.85,96.23,92.11,49,High Performer,-4.12,Uma Mehra,Good,Excellent,Low Risk,No
RN0010,80.54,97.87,48.15,81.13,85.25,43,High Performer,4.11,Hina Reddy,Excellent,Average,Low Risk,No
RN0703,80.55,100.0,50.0,86.79,76.32,48,High Performer,-10.48,Yash Hegde,Good,Excellent,Low Risk,No
RN0018,80.64,100.0,51.11,100.0,84.21,50,High Performer,-15.79,Arunima Shenoy,Good,Excellent,Low Risk,No
RN1092,80.66,100.0,48.21,96.23,92.11,49,High Performer,-4.12,Kavya Singh,Excellent,Average,Low Risk,No
RN1147,80.66,100.0,51.06,96.23,89.47,49,High Performer,-6.75,Komal Roy,Good,Excellent,Low Risk,No
RN1746,80.68,98.04,51.28,90.57,78.95,48,High Performer,-11.62,Aanya Chatterjee,Good,Excellent,Low Risk,No
RN0302,80.76,97.44,45.45,92.45,92.11,50,High Performer,-0.35,Bharat Iyer,Excellent,Average,Low Risk,No
RN0710,80.78,95.56,52.63,90.57,73.68,48,High Performer,-16.88,Anita Hegde,Good,Excellent,Low Risk,No
RN0283,80.8,98.18,50.0,81.13,73.68,49,High Performer,-7.45,Poonam Patel,Good,Excellent,Low Risk,No
RN1492,80.84,100.0,62.75,84.91,92.11,47,High Performer,7.2,Satish Das,Good,Excellent,Low Risk,No
RN0794,81.01,98.36,43.48,77.36,78.95,47,High Performer,1.59,Vineet Mehra,Good,Excellent,Low Risk,No
RN1284,81.02,97.87,60.32,80.85,81.58,47,High Performer,0.73,Esha Kulkarni,Good,Excellent,Low Risk,No
RN0826,81.08,100.0,54.55,73.58,84.21,50,High Performer,10.63,Radhika Roy,Excellent,Average,Low Risk,No
RN0109,81.3,100.0,57.14,100.0,76.32,46,High Performer,-23.68,Satish Malhotra,Good,Excellent,Low Risk,No
RN1712,81.37,100.0,58.18,96.23,92.11,50,High Performer,-4.12,Piyush Prabhu,Excellent,Average,Low Risk,No
RN0391,81.41,100.0,48.94,83.02,86.84,47,High Performer,3.82,Harish Reddy,Good,Excellent,Low Risk,No
RN1430,81.43,100.0,60.0,100.0,94.74,47,High Performer,-5.26,Mansi Patel,Excellent,Average,Low Risk,No
RN0133,81.47,100.0,43.59,83.02,94.74,50,High Performer,11.72,Aniruddh Singh,Excellent,Average,Low Risk,No
RN1140,81.63,98.31,61.11,86.79,97.37,48,High Performer,10.58,Pranav Patel,Excellent,Average,Low Risk,No
RN0333,81.75,97.73,51.06,79.25,89.47,47,High Performer,10.23,Prisha Kapoor,Good,Excellent,Low Risk,No
RN1835,81.8,100.0,53.85,84.91,76.32,49,High Performer,-8.59,Yamini Das,Good,Excellent,Low Risk,No
RN0363,81.83,100.0,62.26,83.02,84.21,48,High Performer,1.19,Sandeep Joshi,Excellent,Average,Low Risk,No
RN0250,81.91,100.0,47.37,96.23,78.95,48,High Performer,-17.28,Dinesh Hedge,Good,Excellent,Low Risk,No
RN1052,81.97,97.73,50.98,90.57,86.84,48,High Performer,-3.72,Radhika Jain,Good,Excellent,Low Risk,No
RN0141,82.03,100.0,48.72,92.45,97.37,49,High Performer,4.92,Ojaswini Grover,Excellent,Average,Low Risk,No
RN1352,82.12,100.0,53.7,96.23,100.0,50,High Performer,3.77,Heena Alva,Excellent,Average,Low Risk,No
RN0116,82.2,97.56,42.11,92.45,86.84,46,High Performer,-5.61,Gayatri Sinha,Excellent,Average,Low Risk,No
RN1587,82.2,100.0,55.32,98.11,92.11,48,High Performer,-6.01,Vaishnavi Joshi,Excellent,Average,Low Risk,No
RN1145,82.37,98.18,49.02,96.23,92.11,50,High Performer,-4.12,Jatin Kulkarni,Excellent,Average,Low Risk,No
RN0104,82.42,100.0,58.18,96.23,78.95,49,High Performer,-17.28,Anjali Pai,Excellent,Average,Low Risk,No
RN1504,82.52,100.0,55.36,100.0,73.68,48,High Performer,-26.32,Isha Sinha,Excellent,Good,Low Risk,No
RN1100,82.55,100.0,48.94,76.6,86.84,46,High Performer,10.25,Arunima Naik,Good,Excellent,Low Risk,No
RN0815,82.62,98.25,62.26,96.23,76.32,46,High Performer,-19.91,Tanvi Gupta,Excellent,Average,Low Risk,No
RN0894,82.84,100.0,57.78,86.79,92.11,48,High Performer,5.31,Kiran Banerjee,Excellent,Good,Low Risk,No
RN1192,82.84,100.0,44.74,88.68,86.84,47,High Performer,-1.84,Alka Mishra,Excellent,Average,Low Risk,No
RN1552,82.93,100.0,59.57,86.79,97.37,48,High Performer,10.58,Brijesh Pradhan,Excellent,Average,Low Risk,No
RN1601,82.94,100.0,59.32,88.68,75.47,49,High Performer,-13.21,UrVashi Patel,Excellent,Good,Low Risk,No
RN1216,83.01,100.0,45.24,92.45,97.37,49,High Performer,4.92,Lokesh Verma,Excellent,Average,Low Risk,No
RN0087,83.22,100.0,45.1,77.36,86.84,48,High Performer,9.48,Priya Dutta,Excellent,Good,Low Risk,No
RN1713,83.37,100.0,50.0,100.0,92.11,49,High Performer,-7.89,Sakshi Reddy,Excellent,Good,Low Risk,No
RN0559,83.42,100.0,53.19,100.0,92.11,48,High Performer,-7.89,Kunwar Chatterjee,Excellent,Average,Low Risk,No
RN1944,83.46,100.0,59.26,92.45,92.11,49,High Performer,-0.35,Inder Dutta,Excellent,Average,Low Risk,No
RN1741,83.49,100.0,42.5,96.23,94.74,49,High Performer,-1.49,Lokesh Mallya,Excellent,Average,Low Risk,No
RN0740,83.53,100.0,61.54,86.79,89.47,45,High Performer,2.68,Vineet Iyer,Excellent,Average,Low Risk,No
RN1972,83.54,100.0,38.46,96.23,94.74,47,High Performer,-1.49,Juhi Dhillon,Excellent,Good,Low Risk,No
RN0657,83.58,100.0,57.14,86.79,86.84,49,High Performer,0.05,Pranav Alva,Excellent,Average,Low Risk,No
RN0857,83.62,100.0,56.82,100.0,89.47,50,High Performer,-10.53,Harini Tiwari,Excellent,Average,Low Risk,No
RN0055,83.91,100.0,52.27,66.04,94.74,46,High Performer,28.7,Jyothi Banerjee,Excellent,Average,Low Risk,No
RN1048,83.93,100.0,50.0,96.23,97.37,46,High Performer,1.14,Vandana Gill,Excellent,Average,Low Risk,No
RN0604,84.06,100.0,35.9,96.23,100.0,49,High Performer,3.77,Indu Singh,Excellent,Average,Low Risk,No
RN1188,84.13,100.0,48.94,79.25,92.11,48,High Performer,12.86,Garima Hegde,Excellent,Average,Low Risk,No
RN1833,84.2,100.0,50.0,86.79,94.74,48,High Performer,7.94,Tanvi Prabhu,Excellent,Average,Low Risk,No
RN0863,84.37,100.0,56.86,100.0,89.47,48,High Performer,-10.53,Garima Banerjee,Excellent,Good,Low Risk,No
RN1641,84.56,100.0,54.55,96.23,73.68,49,High Performer,-22.54,Lata Sodhi,Excellent,Average,Low Risk,No
RN1213,84.67,100.0,64.44,100.0,89.47,49,High Performer,-10.53,Sakshi Acharya,Excellent,Average,Low Risk,No
RN0686,84.77,100.0,41.82,100.0,97.37,49,High Performer,-2.63,Deepa Ray,Excellent,Average,Low Risk,No
RN0898,84.77,100.0,58.97,96.23,88.52,44,High Performer,-7.7,Poonam Hedge,Excellent,Good,Low Risk,No
RN0147,84.82,100.0,63.83,96.23,92.11,48,High Performer,-4.12,Harini Kamath,Excellent,Good,Low Risk,No
RN1736,84.94,100.0,59.26,86.79,92.11,49,High Performer,5.31,Shreya Prabhu,Excellent,Good,Low Risk,No
RN0257,84.95,100.0,50.0,88.68,92.11,49,High Performer,3.43,Vikas Dhillon,Excellent,Good,Low Risk,No
RN1275,84.96,100.0,51.28,67.92,84.21,49,High Performer,16.29,Tushar Murthy,Excellent,Good,Low Risk,No
RN1515,85.06,100.0,52.63,98.11,89.47,47,Top Performer,-8.64,Piyush Sinha,Excellent,Good,Low Risk,No
RN0709,85.15,100.0,62.75,96.23,97.37,47,Top Performer,1.14,Vijay Deshmukh,Excellent,Good,Low Risk,No
RN1138,85.16,100.0,64.1,86.79,100.0,45,Top Performer,13.21,Ojaswini Nair,Excellent,Good,Low Risk,No
RN1614,85.17,100.0,59.09,92.45,100.0,47,Top Performer,7.55,Brijesh Kamath,Excellent,Good,Low Risk,No
